0.6757507830409395,0.9243615699889304,0.2163802921552046,0.03530411905996955,0.4047997928082907,0.12911067008639765,0.7222291815396067,0.13085014445086907,0.4885485675638723,0.5459786058361784
0.8895676170820511,0.23715494974813078,0.7739579191951175,0.10171800069841586,0.030410656035448125,0.5233124455920085,0.7732996836121329,0.9308533908559683,0.121581774134918,0.9611956646945916
0.2954022966070474,0.2967355502979594,0.41084524568317327,0.22995627662569695,0.6562465633624396,0.5617053526200029,0.7719689483676551,0.058393946926478035,0.8599863539686081,0.03444340109527766
0.18098922196677503,0.9187984948543886,0.2603426878072356,0.6163244321563048,0.2572915754632036,0.08819850367191862,0.20009252517369958,0.7123426065439844,0.5241500442707825,0.9463431498374815
0.12104890069932184,0.37622564165377237,0.28106577517800757,0.09218501945425739,0.0911978988493295,0.17904321659272204,0.8880486181048393,0.03422823795560348,0.7204306533756845,0.2924111019688086
0.3561071408761284,0.509470542789659,0.33471479500189316,0.9507656505039046,0.06472258920195384,0.413761213702206,0.583669580934333,0.6858455018799136,0.9372252298382031,0.9242022770130028
0.0404928768593289,0.9959575020970397,0.4896876980862306,0.8691620693715717,0.12827116139023687,0.738909682428022,0.9576046488718382,0.05172724865208944,0.8297979251630347,0.3819873620956805
0.7074588387147047,0.41662290578080485,0.5729846514039271,0.4288172286755534,0.17700018825331865,0.3684879302887639,0.6124994785693031,0.8580945603727782,0.8868392295840859,0.2636641201185156
0.5097122785876826,0.20602688932277635,0.9930872871192764,0.5644430727042655,0.7965338331779241,0.6019896214359743,0.1270638430374902,0.9944590596157246,0.8554259338279762,0.3183339562659855
0.7404431971789833,0.8627121844391714,0.6835569599795698,0.2822219138934142,0.5752618897151359,0.7830294548729113,0.08923383889704317,0.8308546739012772,0.30389732115832235,0.25209890919550926
0.5117373352741794,0.15789566460016524,0.8214334408743773,0.31183549545259515,0.7530656038035206,0.00498846664703978,0.12739386225045646,0.3980006958943241,0.06270426187210654,0.6313290354966876
0.39204265584461684,0.9817559626872162,0.05583827567822475,0.21812430574124797,0.46334361329791185,0.6663252256477047,0.499126923496517,0.880480570059347,0.5772624499546354,0.7008945141731946
0.7205677077720413,0.4011049704886368,0.6650647635487168,0.3806284297678755,0.6709394496907126,0.15601198567361552,0.2408003879401429,0.5460425849427448,0.9843022010194392,0.07762651707764345
0.6236055071495131,0.4058533048383687,0.32603006376946586,0.4602247523854247,0.3215132297222102,0.9326451504345852,0.5116128649464958,0.2412127732972198,0.399439132428128,0.11601558970856163
